Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Price range,Aggregate rating,Rating color,Rating text,Votes
307802,?,?,New Delhi,60-61; Near Dayal Opticals; Middle Circle Lane; Khan Market; New Delhi,Khan Market,?,77.2270521,?,?,2500,Indian Rupees(Rs.),4,?,?,?,1186
307799,?,?,New Delhi,Shop 52; Khan Market; New Delhi,Khan Market,?,?,28.6005429,Chinese; Thai; Continental; North Indian,2000,Indian Rupees(Rs.),?,?,?,Good,?
18486842,Cafe Coffee Day,1,New Delhi,?,Khan Market,Khan Market; New Delhi,77.2273075,28.6002736,?,450,?,?,?,White,Not rated,?
18419910,Civil House,1,?,?,Khan Market,Khan Market; New Delhi,77.2273577,?,?,?,?,3,4.2,?,?,?
4296,L'Opera,1,?,?,Khan Market,Khan Market; New Delhi,?,28.5997872,Bakery; Desserts; Fast Food,400,Indian Rupees(Rs.),?,?,Green,Very Good,?
2632,?,1,New Delhi,?,?,?,?,28.6005429,?,?,Indian Rupees(Rs.),3,4.1,?,Very Good,?
7227,Out Of The Box,1,?,?,?,Khan Market; New Delhi,77.2261901,28.5998768,North Indian; Lebanese; Mexican; Asian; Italian; American; European,1550,?,3,?,?,?,1203
18221038,?,?,New Delhi,?,?,?,?,28.5997318,Continental; American,?,?,?,4,Green,?,79
313299,?,1,New Delhi,71; 1st Floor; Khan Market; New Delhi,?,Khan Market; New Delhi,?,28.5998768,Cafe; European,2000,?,?,4.2,?,Very Good,?
300656,?,1,New Delhi,?,?,Khan Market; New Delhi,?,28.6000435,?,?,?,3,4,?,?,?
313207,Smokey's BBQ and Grill,?,New Delhi,51; 1st Floor; Khan Market; New Delhi,?,?,77.2274475,28.6007136,?,2100,?,4,?,?,?,578
309788,SodaBottleOpenerWala,1,New Delhi,73; Khan Market; New Delhi,?,Khan Market; New Delhi,?,28.6000106,Parsi; Iranian,?,Indian Rupees(Rs.),?,4.2,Green,?,?
18082237,The Artful Baker,?,?,Shop 13-B; Khan Market; New Delhi,?,?,?,28.5997404,?,600,Indian Rupees(Rs.),?,?,?,?,220
311531,?,?,New Delhi,Main Market; Khan Market; New Delhi,?,Khan Market; New Delhi,77.2257861,28.5998374,?,?,Indian Rupees(Rs.),2,4.4,Green,?,?
18273615,?,1,?,58; 1st & 2nd Floor; Khan Market; New Delhi,Khan Market,Khan Market; New Delhi,?,28.6001416,?,?,?,?,4.2,?,Very Good,436
17953908,Amaze Dining,?,?,?,Kirti Nagar,?,?,28.6501384,North Indian; Chinese,1100,?,3,?,Orange,?,?
305722,?,1,?,?,Kirti Nagar,Kirti Nagar; New Delhi,77.1391671,?,?,250,Indian Rupees(Rs.),?,?,Orange,Average,12
18430600,Bangla Sweets,?,?,A-2; Near Metro Pillar 329; Kirti Nagar; New Delhi,?,Kirti Nagar; New Delhi,77.1380354,28.6550605,Mithai; North Indian; South Indian; Chinese; Bakery,?,?,?,3.3,Orange,Average,13
18441800,?,1,New Delhi,?,Kirti Nagar,?,77.136989,28.655071,North Indian; Chinese,700,Indian Rupees(Rs.),2,?,?,?,11
18337965,?,1,New Delhi,A-17; Tagore Market; Kirti Nagar; New Delhi,?,?,77.1371133,28.6542971,Street Food; South Indian; Mithai,?,?,1,?,?,?,19
300452,?,?,New Delhi,I-1; Kirti Nagar; New Delhi,Kirti Nagar,Kirti Nagar; New Delhi,?,28.653603,?,450,Indian Rupees(Rs.),?,?,?,?,73
5590,Cafe Coffee Day,?,New Delhi,?,Kirti Nagar,?,?,?,Cafe,?,Indian Rupees(Rs.),?,3.2,?,Average,?
18070502,Chaap Point,?,?,?,Kirti Nagar,Kirti Nagar; New Delhi,77.1316231,28.6491551,Fast Food,?,Indian Rupees(Rs.),?,3.2,?,?,?
312098,?,?,?,E-361; Ramesh Nagar; Kirti Nagar; New Delhi,?,?,77.130681,28.6489905,Chinese; North Indian,?,?,2,3.1,?,?,?
303635,?,?,New Delhi,N-8; Opposite Kirti Club; Kirti Nagar; New Delhi,?,Kirti Nagar; New Delhi,?,?,Chinese; Fast Food,550,?,2,?,Orange,Average,49
302456,Copper Restro Bar,1,New Delhi,?,?,Kirti Nagar; New Delhi,?,28.6529002,North Indian; Chinese; Continental,1200,?,?,2.8,?,Average,?
9549,?,1,New Delhi,?,?,?,?,?,?,200,?,?,3.2,Orange,Average,100
306488,?,1,?,Shop A-3; Kailash Park; Kirti Nagar; New Delhi,?,Kirti Nagar; New Delhi,77.1379553,28.6554914,North Indian; Chinese; Italian; Fast Food,1100,Indian Rupees(Rs.),?,?,Orange,?,?
302142,Delhi 15,1,?,?,?,?,77.1407751,28.6556035,North Indian; Mughlai; Chinese,800,?,?,2.7,Orange,Average,?
18350118,?,1,New Delhi,A 21; Tagore Market; Kirti Nagar; New Delhi,Kirti Nagar,?,77.1373231,?,?,?,Indian Rupees(Rs.),2,?,?,Average,?
7396,?,1,?,?,Kirti Nagar,Kirti Nagar; New Delhi,77.1374776,28.6546527,Pizza; Fast Food,?,Indian Rupees(Rs.),2,?,Orange,Average,?
18435836,?,1,New Delhi,?,Kirti Nagar,?,?,?,?,650,Indian Rupees(Rs.),2,3.3,Orange,?,?
18277180,Flavours Of Biryani,1,?,?,?,?,?,28.6474775,?,400,Indian Rupees(Rs.),?,3.3,Orange,?,35
18366018,Flirty Momo's,1,?,R-361; Main Chowk; Near Tilak Market; Kirti Nagar; New Delhi,?,?,77.1306854,?,?,?,Indian Rupees(Rs.),1,?,?,?,6
308555,Gedi Grill,?,New Delhi,69/6-A; Najafgarh Road; Opposite Moments Mall; Kirti Nagar; New Delhi,Kirti Nagar,Kirti Nagar; New Delhi,?,28.65784633,?,?,Indian Rupees(Rs.),2,3.4,?,?,143
306662,Green Chick Chop,?,?,Shop 12; Old Market; Ramesh Nagar; Near Kirti Nagar; New Delhi,Kirti Nagar,Kirti Nagar; New Delhi,?,?,?,?,?,1,2.7,?,?,23
310253,?,?,New Delhi,G-1; Metro Station; Kirti Nagar; New Delhi,?,Kirti Nagar; New Delhi,?,28.6563972,North Indian; Chinese; Continental,?,?,2,2.7,Orange,?,?
5664,Karan's Vaishno Dhaba,?,?,?,Kirti Nagar,Kirti Nagar; New Delhi,77.1311592,?,North Indian,300,Indian Rupees(Rs.),?,3.2,?,?,?
18460329,?,1,New Delhi,B17; Tilak Market; Ramesh Nagar; Near MCD Community Hall; Kirti Nagar; New Delhi,Kirti Nagar,Kirti Nagar; New Delhi,?,28.648918,North Indian; Chinese,500,?,?,?,?,?,?
18360284,?,?,New Delhi,I-1; Shop 2; Kirti Nagar; New Delhi,Kirti Nagar,?,77.14399081,28.64679749,Fast Food; Bakery,350,?,1,?,Orange,?,?
9552,Madan's Kabab Centre,1,New Delhi,?,?,?,?,28.648963,North Indian; Mughlai,?,Indian Rupees(Rs.),2,3.2,?,Average,?
308156,Midnight Fries,?,?,D 40; Industrial Area; Kirti Nagar; New Delhi,Kirti Nagar,Kirti Nagar; New Delhi,77.1438903,28.6521954,?,?,?,2,?,?,Average,46
308189,?,?,?,E 361; Double Storey; Ramesh Nagar; Near; Kirti Nagar; New Delhi,Kirti Nagar,?,?,28.6489773,Lucknowi; Biryani,300,?,1,?,Orange,?,?
300448,?,?,New Delhi,J-38; Near Ramesh Nagar; Najafgarh Road; Kirti Nagar; New Delhi,?,Kirti Nagar; New Delhi,77.1300673,28.6522005,Desserts; Bakery; Fast Food,?,?,?,2.8,?,?,23
311944,Pahariya Chicken Corner,1,New Delhi,?,?,Kirti Nagar; New Delhi,77.1302026,28.6484901,?,400,?,1,?,?,Average,7
9550,?,?,New Delhi,?,Kirti Nagar,?,?,28.6489962,North Indian,450,Indian Rupees(Rs.),?,?,Orange,?,15
18198179,Pappi Machhi Wala,1,New Delhi,Opposite Adarsh School; Near Furniture Market; Kirti Nagar; New Delhi,Kirti Nagar,?,77.1299154,?,?,450,?,?,?,?,Average,?
7400,Pizza Hut Delivery,?,?,?,?,Kirti Nagar; New Delhi,?,?,Italian; Pizza; Fast Food,?,Indian Rupees(Rs.),2,2.6,Orange,Average,?
309289,?,1,New Delhi,Shop 5/27; Near Gurudwara; Ramesh Nagar; Kirti Nagar; New Delhi,Kirti Nagar,?,77.1366651,?,Fast Food; Chinese; Bakery,?,?,?,3.3,Orange,?,17
18365872,Punjabi Joint,?,New Delhi,?,Kirti Nagar,Kirti Nagar; New Delhi,77.1422056,?,Mughlai; North Indian; Chinese,?,?,2,?,?,Average,?
9050,Rain Tree Grill,1,?,A-8; Kailash Park; Near Metro Pillar 326; Opposite Kalra Hospital; Kirti Nagar; New Delhi,?,?,77.1384066,?,North Indian; Chinese; Mughlai,1200,?,?,3.2,?,?,74
18366011,?,?,?,Shop 24; Tilak Market; Near Gol Chakkar; Kirti Nagar; New Delhi,Kirti Nagar,Kirti Nagar; New Delhi,?,?,Chinese; Mughlai,600,?,2,3,?,Average,5
305720,?,1,New Delhi,Near Metro Pillar 316; Najafgarh Road; Ramesh Nagar; Kirti Nagar; New Delhi,?,Kirti Nagar; New Delhi,?,?,?,50,Indian Rupees(Rs.),1,?,Orange,?,8
4036,?,?,?,?,Kirti Nagar,?,77.142172,?,North Indian; Chinese,800,Indian Rupees(Rs.),?,3.2,?,Average,50
5658,Swad Fast Food,?,?,34A; Single Storey; Ramesh Nagar; Kirti Nagar; New Delhi,Kirti Nagar,Kirti Nagar; New Delhi,?,?,?,300,Indian Rupees(Rs.),?,2.9,?,?,?
5659,Syall Kotian Da Dhaba,?,New Delhi,45-46; Banda Bairagi Market; Ramesh Nagar; Kirti Nagar; New Delhi,Kirti Nagar,Kirti Nagar; New Delhi,?,?,North Indian,?,Indian Rupees(Rs.),2,?,Orange,Average,20
18265677,?,1,?,?,Kirti Nagar,Kirti Nagar; New Delhi,?,?,?,?,?,4,3.2,Orange,Average,14
309998,Turtle Bay,1,New Delhi,?,Kirti Nagar,Kirti Nagar; New Delhi,?,28.6543517,North Indian; Chinese; Fast Food,?,?,3,3.4,Orange,?,?
18201995,?,1,?,?,Kirti Nagar,?,77.130674,28.6489739,?,?,Indian Rupees(Rs.),2,?,?,?,?
306245,Above & Beyond,1,?,?,Kirti Nagar,?,?,?,?,1200,Indian Rupees(Rs.),3,3.5,Yellow,Good,133
306168,?,1,New Delhi,?,Kirti Nagar,?,?,?,North Indian; Mughlai; Chinese,?,?,2,3.5,Yellow,?,?
18365996,Chatore,1,?,?,?,Kirti Nagar; New Delhi,?,?,?,?,Indian Rupees(Rs.),?,?,Yellow,Good,26
311448,?,1,?,2nd Floor; F 40; Kirti Nagar; New Delhi,?,?,0,0,Bakery,500,Indian Rupees(Rs.),?,3.7,Yellow,?,?
303350,?,1,?,A-10; 1st Floor; Najafgarh Road; Kirti Nagar; New Delhi,Kirti Nagar,?,?,28.6555949,North Indian; Mughlai,1000,?,?,?,?,?,?
18378056,?,?,New Delhi,62; Rama Road; Kirti Nagar; New Delhi,Kirti Nagar,Kirti Nagar; New Delhi,77.1519824,?,?,1200,Indian Rupees(Rs.),3,?,Yellow,?,?
9513,Jeet Chaat Bhandar,1,New Delhi,Opposite Metro Pillar 367; Near Red Light; Kirti Nagar; New Delhi,Kirti Nagar,?,?,?,Street Food,?,?,1,3.5,Yellow,?,23
18303704,Mr. Grill,?,?,Shop  4; A-1; Ground Floor; Kailash Park; Near Metro Pillar 330; Kirti Nagar; New Delhi,Kirti Nagar,?,77.1374755,?,North Indian; Chinese,600,Indian Rupees(Rs.),?,?,?,?,55
308111,?,?,?,N-40; Opposite Scooter Market; Kirti Nagar; New Delhi,Kirti Nagar,Kirti Nagar; New Delhi,77.1409427,28.6559956,North Indian; Chinese,?,Indian Rupees(Rs.),?,3.5,Yellow,?,?
312922,Momos Hut & Chinese Food,1,New Delhi,6; Single Storey; Ground Floor; Near Gurudwara Singh Sabha; Kirti Nagar; New Delhi,?,Kirti Nagar; New Delhi,?,?,?,?,Indian Rupees(Rs.),2,2.4,Red,?,?
3918,?,1,?,?,Kirti Nagar,Kirti Nagar; New Delhi,77.1284425,28.6517775,?,?,?,?,?,?,Poor,?
308784,Yo! China,1,?,Shop 5; 2nd Floor; Food Court; Moments Mall; Kirti Nagar; New Delhi,?,Kirti Nagar; New Delhi,77.1466423,28.6568197,Chinese,?,?,?,?,Red,Poor,?
2316,?,?,New Delhi,F 20/10 Mandir Marg; Near Goyal Book Depot; Krishna Nagar; New Delhi,?,Krishna Nagar; New Delhi,?,?,North Indian,200,Indian Rupees(Rs.),1,?,?,?,6
2315,Aapki Rasoi,?,?,?,?,Krishna Nagar; New Delhi,77.2861883,28.6611167,North Indian,250,Indian Rupees(Rs.),1,?,?,Average,?
313307,Advance Bakery,?,New Delhi,A-8; Shivpuri; Krishna Nagar; New Delhi,Krishna Nagar,?,0,?,Bakery; Fast Food; Street Food,?,Indian Rupees(Rs.),1,?,Orange,?,?
301208,Apni Rasoi,1,New Delhi,?,?,?,77.284295,?,?,?,?,?,?,Orange,Average,16
18386203,Bakeyard,?,New Delhi,26A South Anarkali Extension Opposite Community center; Baldev Park; Krishna Nagar; New Delhi,?,?,?,0,?,300,?,?,3,Orange,?,?
18258507,?,1,New Delhi,?,Krishna Nagar,?,77.27581099,?,?,?,?,?,2.9,?,Average,9
313091,?,?,New Delhi,?,Krishna Nagar,Krishna Nagar; New Delhi,?,28.57606,Chinese,350,?,1,2.9,?,Average,5
313381,Brunch Point,1,New Delhi,?,?,Krishna Nagar; New Delhi,77.2821,28.65905,North Indian,150,?,1,?,?,?,?
301201,Bunty Dhaba,?,New Delhi,410; Jheel Khuranja; Opposite 310 Bus Stop; Krishna Nagar; New Delhi,Krishna Nagar,?,77.273111,?,North Indian; Chinese,500,Indian Rupees(Rs.),2,?,Orange,?,?
309496,Chandni Chowk Ka Sonu Parathe Wala,?,?,Opposite Jheel Khuranja Bus Stop; Krishna Nagar; New Delhi,?,Krishna Nagar; New Delhi,77.2722581,?,?,100,Indian Rupees(Rs.),1,?,?,Average,12
2297,Chankya,?,?,C-6/1; Mandir Marg; Krishna Nagar; New Delhi,?,?,77.2815054,28.6593514,?,500,Indian Rupees(Rs.),2,3.2,?,?,79
305003,?,1,New Delhi,4; Post Office Block; Near Arya Samaj Mandir; Krishna Nagar; New Delhi,?,Krishna Nagar; New Delhi,77.2814976,?,Desserts; Street Food,150,Indian Rupees(Rs.),1,?,?,?,?
306310,Cook Du Kdu,?,?,?,?,Krishna Nagar; New Delhi,77.2882675,?,North Indian; Chinese; Mughlai,650,?,2,3.2,Orange,?,52
18332058,?,1,?,?,Krishna Nagar,?,77.280646,28.65981866,North Indian; Chinese; South Indian,500,Indian Rupees(Rs.),?,3.3,Orange,?,?
18128895,?,?,?,D-10; Main Kanti Nagar Market; Krishna Nagar; New Delhi,Krishna Nagar,?,0,0,?,350,?,?,3.2,Orange,?,11
312747,?,1,?,?,Krishna Nagar,Krishna Nagar; New Delhi,77.2778171,?,Pizza; Fast Food,700,?,?,?,Orange,Average,?
6128,?,?,New Delhi,?,?,Krishna Nagar; New Delhi,77.2788164,28.66104399,?,700,Indian Rupees(Rs.),2,3.1,?,Average,?
304994,F 2 Pastry Shop,1,?,?,?,Krishna Nagar; New Delhi,77.2812826,?,Bakery; Fast Food,150,Indian Rupees(Rs.),1,?,?,?,?
313132,Food Villa,1,New Delhi,A-5/18  Krishna Nagar; Krishna Nagar; New Delhi,Krishna Nagar,Krishna Nagar; New Delhi,?,?,?,?,Indian Rupees(Rs.),?,2.9,Orange,?,?
18423095,Goosebumps,1,New Delhi,?,?,Krishna Nagar; New Delhi,?,28.6523602,Ice Cream; Desserts,300,Indian Rupees(Rs.),?,3.2,?,?,?
18378024,?,1,New Delhi,?,?,Krishna Nagar; New Delhi,77.2836334,?,Mithai; North Indian,500,?,2,?,Orange,?,?
313508,Health Buzzz,1,?,F-9/19; Krishna Nagar; New Delhi,?,Krishna Nagar; New Delhi,?,28.65975,?,350,?,?,?,Orange,Average,22
301213,Jain Dhaba,?,?,412/C; Jheel Kuranja; Opposite 310 Bus Stop; Krishna Nagar; New Delhi,Krishna Nagar,?,?,?,North Indian,?,?,?,3.2,Orange,Average,30
8293,Jeeta Kulfi Walle,1,?,D 3/1; Lal Quarter; Krishna Nagar; New Delhi,Krishna Nagar,Krishna Nagar; New Delhi,?,?,Desserts,100,Indian Rupees(Rs.),?,3.3,?,Average,?
309495,Kamal Meat House,1,?,420/2; Jheel Khuranja Chowk; Krishna Nagar; New Delhi,Krishna Nagar,Krishna Nagar; New Delhi,?,?,North Indian,400,?,1,?,?,?,?
305565,Katyani Rasoi,1,?,?,Krishna Nagar,Krishna Nagar; New Delhi,77.2767835,?,?,300,?,?,3.2,Orange,Average,10
309489,?,1,?,?,?,?,77.2819196,?,?,400,Indian Rupees(Rs.),1,?,Orange,Average,11
3772,Masala Magic,1,New Delhi,?,Krishna Nagar,Krishna Nagar; New Delhi,?,28.6592597,?,?,Indian Rupees(Rs.),?,?,?,Average,?
301204,?,1,?,H-9; Vijay Chowk; Krishna Nagar; New Delhi,?,?,77.2843782,?,?,?,Indian Rupees(Rs.),1,3.4,Orange,?,15
18421495,?,1,New Delhi,C 1/10; Lal Quarter; Krishna Nagar; New Delhi,?,Krishna Nagar; New Delhi,?,?,North Indian,?,Indian Rupees(Rs.),2,?,Orange,?,?
306656,?,?,?,?,Krishna Nagar,Krishna Nagar; New Delhi,77.2776449,28.652892,?,?,Indian Rupees(Rs.),?,2.7,?,?,18
18126085,?,?,?,Shop 2; F-1/9; Lal Quarter; Krishna Nagar; New Delhi,Krishna Nagar,Krishna Nagar; New Delhi,77.2829867,?,North Indian; Fast Food,400,?,?,?,?,?,?
308942,?,1,New Delhi,?,?,Krishna Nagar; New Delhi,77.2836092,?,Street Food,100,?,?,3.3,Orange,Average,?
309254,?,?,?,C 1/9; Red Quarter; CCN Building; Main Market; Krishna Nagar; New Delhi,Krishna Nagar,Krishna Nagar; New Delhi,77.2806076,28.6573846,North Indian; Chinese,?,?,?,3.3,Orange,?,16
301417,Sachdeva Chicken Corner,?,?,Main Khureji Khas Road; Jheel Khuranja; Krishna Nagar; New Delhi,Krishna Nagar,Krishna Nagar; New Delhi,?,?,North Indian,?,?,2,3.4,?,Average,?
301203,?,1,New Delhi,?,?,Krishna Nagar; New Delhi,77.2814156,?,?,?,Indian Rupees(Rs.),2,2.9,Orange,Average,66
18014143,?,1,New Delhi,?,Krishna Nagar,?,77.2781836,28.6515992,?,?,Indian Rupees(Rs.),?,?,?,?,?
309793,?,?,?,?,Krishna Nagar,?,77.28203908,?,?,?,Indian Rupees(Rs.),?,3.1,Orange,Average,54
6131,Super Snacks,1,?,?,Krishna Nagar,?,?,28.6595627,South Indian; Fast Food; Street Food,?,?,2,3.1,Orange,?,?
309498,?,?,New Delhi,153; Jheel Khuranja Main Road; Krishna Nagar; New Delhi,Krishna Nagar,?,?,28.6588784,North Indian; Mughlai,600,?,2,?,Orange,?,15
1274,The Chaupal Bar And Restaurant,1,New Delhi,?,Krishna Nagar,?,?,?,Chinese; North Indian,?,Indian Rupees(Rs.),2,?,?,?,14
18431416,?,1,?,A-2; Krishna Nagar Extension; Krishna Nagar; New Delhi,?,Krishna Nagar; New Delhi,?,0,?,350,?,1,?,Orange,Average,4
309481,The Roll Hut,1,New Delhi,439; Near Bank of Baroda; Jheel Khurenja; Near Pal Motors; Krishna Nagar; New Delhi,?,?,77.2738859,?,?,?,?,1,?,Orange,?,?
301207,?,?,?,?,Krishna Nagar,Krishna Nagar; New Delhi,77.2731712,28.6565918,North Indian; South Indian; Chinese; Fast Food,300,?,1,3.2,?,Average,31
18409201,?,1,New Delhi,?,Krishna Nagar,?,77.2780041,28.6519405,?,?,?,2,?,?,Good,?
308938,Papa Pizza,?,New Delhi,?,Krishna Nagar,?,77.2855453,28.6575847,?,450,?,?,3.5,?,?,?
18282453,Aalishaan,1,?,?,?,?,77.28353441,?,?,?,?,1,0,White,Not rated,?
18434966,Amritsari Chaat Bhandar,1,New Delhi,?,?,Krishna Nagar; New Delhi,0,?,Street Food,?,?,1,?,?,Not rated,?
18349764,Bansal Foods,?,?,?,Krishna Nagar,Krishna Nagar; New Delhi,?,0,North Indian,?,?,2,0,?,?,?
18421474,?,1,?,?,Krishna Nagar,?,?,?,Chinese; South Indian; Fast Food,?,Indian Rupees(Rs.),1,?,White,Not rated,0
18377904,?,?,New Delhi,32; Satnam Park; Krishna Nagar; New Delhi,Krishna Nagar,Krishna Nagar; New Delhi,?,28.65558682,North Indian,?,Indian Rupees(Rs.),1,?,White,?,0
18421482,Breakfast Hut,1,?,29; Satnam Park; Krishna Nagar; New Delhi,Krishna Nagar,?,77.2822453,?,North Indian,?,?,1,0,?,?,?
18433869,Buddy 's. Pizza,?,New Delhi,F1/1; Krishna Nagar; New Delhi,?,?,77.2825524,?,Pizza,300,?,?,?,White,Not rated,?
18376495,?,1,New Delhi,E-7A/10; Sethi Chowk; Krishna Nagar; New Delhi,Krishna Nagar,Krishna Nagar; New Delhi,?,?,Beverages; Fast Food,150,Indian Rupees(Rs.),1,?,White,?,?
309483,Deepu Fish & Chicken,1,?,?,Krishna Nagar,?,77.2762894,28.6588582,?,?,Indian Rupees(Rs.),?,0,?,?,?
18217428,deliKitchen,1,?,?,?,Krishna Nagar; New Delhi,0,0,?,?,?,?,0,?,Not rated,?
18323446,?,1,?,?,?,Krishna Nagar; New Delhi,?,28.65655592,?,400,?,1,0,White,Not rated,2
18423892,Fuel Diet Cafe,?,?,F-2/35; Vijay Chowk; Near Shiv Chowk; Krishna Nagar; New Delhi,Krishna Nagar,?,?,28.6576075,Healthy Food,350,Indian Rupees(Rs.),?,?,White,?,?
18432000,?,1,New Delhi,D6/9; Lal Quarter; Krishna Nagar; New Delhi,Krishna Nagar,?,77.2808326,28.6590094,Chinese; Fast Food,?,?,1,?,?,?,?
18261956,Goldy Chat Bhandar,?,?,?,Krishna Nagar,Krishna Nagar; New Delhi,?,28.66,?,100,?,1,?,?,Not rated,0
18378017,Green Chick Chop,?,?,?,Krishna Nagar,?,?,?,?,350,Indian Rupees(Rs.),?,?,?,Not rated,2
18126099,?,?,New Delhi,?,Krishna Nagar,Krishna Nagar; New Delhi,77.2815094,?,?,?,Indian Rupees(Rs.),1,?,?,Not rated,2
18423101,Kebabish,?,?,7/1; Shivpuri; Krishna Nagar; New Delhi,?,Krishna Nagar; New Delhi,77.2777796,28.6525016,?,550,?,2,?,White,?,?
18376513,Khalsa Dhaba,?,New Delhi,Jheel Kuranja; Opposite 310; Bus Stop; Krishna Nagar; New Delhi,?,?,?,?,?,?,Indian Rupees(Rs.),?,0,White,Not rated,?
18432218,Khanna's Hot Pizza,1,?,?,?,Krishna Nagar; New Delhi,?,28.6597564,?,350,?,1,0,?,?,1
18255168,Lets Eat Veg,1,?,C-7/1; Mandir Marg; Lal Quarter Market; Krishna Nagar; New Delhi,?,?,77.2820172,28.6594361,North Indian,450,?,?,0,White,?,2
18384143,Mitra Da Dhabha,?,?,?,?,Krishna Nagar; New Delhi,?,0,Mughlai; North Indian,350,Indian Rupees(Rs.),1,?,White,?,0
18222598,?,1,New Delhi,?,?,Krishna Nagar; New Delhi,?,?,?,?,?,?,0,White,?,0
18431979,?,1,?,?,?,Krishna Nagar; New Delhi,77.2833009,28.65997,?,300,Indian Rupees(Rs.),1,0,?,Not rated,?
313225,Raj Petha Bhandar,?,?,C8/1; Mandir Marg; Krishna Nagar; New Delhi,Krishna Nagar,?,77.2833458,?,?,200,Indian Rupees(Rs.),?,0,?,?,1
18423103,Ramlal Sweets,?,?,C 5; Shivpuri; Krishna Nagar; New Delhi,Krishna Nagar,?,77.2777667,?,Mithai,100,?,1,0,White,?,?
308940,?,?,New Delhi,F-2/9; Krishna Nagar; New Delhi,Krishna Nagar,Krishna Nagar; New Delhi,77.2832005,?,?,?,Indian Rupees(Rs.),?,0,White,?,1
18433871,Sri Krishna,1,New Delhi,?,?,Krishna Nagar; New Delhi,?,?,Street Food,?,?,1,?,White,?,0
308928,Sugandh Corner,1,?,?,?,Krishna Nagar; New Delhi,77.28492778,28.65814167,?,250,?,?,?,?,Not rated,3
18469838,?,?,?,?,?,Krishna Nagar; New Delhi,0,0,Chinese; Italian,?,Indian Rupees(Rs.),1,0,?,Not rated,?
18458342,?,?,New Delhi,C-3/2; Krishna Nagar; New Delhi,?,?,?,?,Bakery,400,?,?,0,White,?,3
18382338,?,1,?,?,?,Lado Sarai; New Delhi,77.195496,28.523803,Bakery; Fast Food,?,Indian Rupees(Rs.),?,?,Orange,Average,?
17977751,The Nest,?,?,?,?,Lado Sarai; New Delhi,77.1939597,28.5291758,?,2200,Indian Rupees(Rs.),4,?,?,?,218
18382373,Burger Head Quarter BHQ,?,New Delhi,F 21; Lado Sarai; New Delhi,Lado Sarai,Lado Sarai; New Delhi,77.1922337,?,Fast Food,?,?,?,?,?,Not rated,1
18485936,?,?,?,344/3; 4th Floor; Lado Sarai; New Delhi,Lado Sarai,?,?,?,Cafe; French,?,Indian Rupees(Rs.),?,0,White,?,1
18415370,?,1,?,F-703; Lado Sarai; New Delhi,Lado Sarai,Lado Sarai; New Delhi,77.1941204,?,?,?,?,2,0,White,Not rated,?
18363216,?,1,?,?,?,Lado Sarai; New Delhi,0,0,South Indian; Fast Food,300,Indian Rupees(Rs.),?,0,?,?,?
18472689,Naya Adda,1,?,?,?,Lado Sarai; New Delhi,?,?,?,200,Indian Rupees(Rs.),?,0,White,?,0
18385727,OCD - Online Cake Delivery,1,?,M-395; Lado Sarai; New Delhi,Lado Sarai,?,?,?,Bakery; Desserts,200,Indian Rupees(Rs.),1,0,?,Not rated,?
18414508,Puja Sandwich House,1,?,?,?,?,?,28.5231802,?,300,?,1,0,?,Not rated,1
9571,Ambersari Dhaba,?,New Delhi,?,Lajpat Nagar 1,Lajpat Nagar 1; New Delhi,?,28.57857977,Fast Food,?,?,1,3.4,Orange,?,?
313491,?,?,New Delhi,?,Lajpat Nagar 1,?,77.24256869,?,?,500,?,2,3,Orange,Average,7
18260714,?,?,?,177; E Block; Lajpat Nagar 1; New Delhi,Lajpat Nagar 1,Lajpat Nagar 1; New Delhi,77.24,28.58,?,?,?,1,?,Orange,Average,4
310344,Aviram's Chinese Kitchen,?,?,?,?,Lajpat Nagar 1; New Delhi,77.2428349,?,?,250,Indian Rupees(Rs.),1,2.7,Orange,Average,4
9875,Bhagwan Sweets,?,?,?,Lajpat Nagar 1,Lajpat Nagar 1; New Delhi,?,28.57557569,?,250,Indian Rupees(Rs.),?,?,Orange,?,8
18396161,?,?,New Delhi,?,?,Lajpat Nagar 1; New Delhi,77.24215731,28.57518762,?,?,Indian Rupees(Rs.),?,2.7,Orange,Average,?
9572,?,1,New Delhi,?,Lajpat Nagar 1,Lajpat Nagar 1; New Delhi,?,?,Chinese; Fast Food,450,Indian Rupees(Rs.),1,?,Orange,Average,?
18371289,?,?,New Delhi,?,Lajpat Nagar 1,?,77.242238,28.578557,?,?,Indian Rupees(Rs.),1,3.3,?,Average,?
18356840,?,1,New Delhi,?,Lajpat Nagar 1,Lajpat Nagar 1; New Delhi,77.240304,?,?,?,?,2,3,?,Average,?
303784,Mahadev Dhaba,?,?,47; Krishna Market; Lajpat Nagar 1; New Delhi,?,?,77.24246509,?,North Indian,?,?,1,2.6,Orange,Average,?
9906,Sethi's Food Corner,?,?,37; Krishna Market; Lajpat Nagar 1; New Delhi,?,?,77.24189311,28.57523591,Chinese; North Indian,550,?,?,3.3,?,Average,?
305581,Sethi's Restaurant,1,?,?,?,?,77.24015605,28.57749657,?,?,Indian Rupees(Rs.),?,3.4,Orange,Average,?
